DrugBank ID,Name,Relation,UMLS_ID,ATC_Code,SideEffect_UMLS,SideEffectName
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0026961,Mydriasis
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0026961,Mydriasis
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0027066,Myoclonus
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0027066,Myoclonus
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0027424,Nasal congestion
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0027424,Nasal congestion
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0027441,Nasopharyngitis
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0027441,Nasopharyngitis
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0027497,Nausea
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0027497,Nausea
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0027609,Drug withdrawal syndrome neonatal
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0027609,Drug withdrawal syndrome neonatal
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0027765,Nervous system disorder
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0027765,Nervous system disorder
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0027769,Nervousness
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0027769,Nervousness
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0233494,Tension
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0027796,Neuralgia
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0027796,Neuralgia
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0027849,Neuroleptic malignant syndrome
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0027849,Neuroleptic malignant syndrome
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0027932,Neurosis
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0027932,Neurosis
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0027947,Neutropenia
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0027947,Neutropenia
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0028738,Nystagmus
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0028738,Nystagmus
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0028754,Obesity
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0028754,Obesity
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0028961,Oliguria
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0028961,Oliguria
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0029456,Osteoporosis
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0029456,Osteoporosis
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0030193,Pain
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0030193,Pain
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0030196,Pain in extremity
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0030196,Pain in extremity
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0030232,Pallor
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0030232,Pallor
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0030252,Palpitations
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0030252,Palpitations
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0030305,Pancreatitis
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0030305,Pancreatitis
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0030554,Paraesthesia
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0030554,Paraesthesia
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0030567,Parkinson's disease
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0242422,Parkinsonism
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0030567,Parkinson's disease
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0030794,Pelvic pain
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0030794,Pelvic pain
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0031085,Abscess periodontal
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0518988,Tooth abscess
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0031212,Personality disorder
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0031212,Personality disorder
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0031350,Pharyngitis
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0031350,Pharyngitis
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0032285,Pneumonia
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0032285,Pneumonia
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0032617,Polyuria
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0032617,Polyuria
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C1167965,Urine output increased
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0032961,Pregnancy
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0032961,Pregnancy
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0033046,Premenstrual syndrome
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0033046,Premenstrual syndrome
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0033117,Priapism
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0033117,Priapism
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0033774,Pruritus
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0033774,Pruritus
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0034063,Pulmonary oedema
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0034063,Pulmonary oedema
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0034065,Pulmonary embolism
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0034065,Pulmonary embolism
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0034359,Pyuria
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0034359,Pyuria
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0035243,Respiratory tract infection
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0035243,Respiratory tract infection
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0035410,Rhabdomyolysis
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0035410,Rhabdomyolysis
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0035455,Rhinitis
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0035455,Rhinitis
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0036508,Seborrhoeic dermatitis
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0036508,Seborrhoeic dermatitis
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0036572,Convulsion
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0036572,Convulsion
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0037036,Salivary hypersecretion
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0037036,Salivary hypersecretion
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0037199,Sinusitis
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0037199,Sinusitis
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0037299,Skin ulcer
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0037299,Skin ulcer
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0037383,Sneezing
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0037383,Sneezing
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0037763,Muscle spasms
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0037763,Muscle spasms
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0037822,Speech disorder
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0037822,Speech disorder
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0038362,Stomatitis
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0038362,Stomatitis
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0038363,Aphthous stomatitis
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0038363,Aphthous stomatitis
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0038450,Stridor
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0038450,Stridor
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0038454,Cerebrovascular accident
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0038454,Cerebrovascular accident
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0038506,Stuttering
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C1096340,Dysphemia
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0038525,Subarachnoid haemorrhage
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0038525,Subarachnoid haemorrhage
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0038587,Withdrawal syndrome
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0038587,Withdrawal syndrome
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0038661,Suicide
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0852733,Completed suicide
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0038663,Suicide attempt
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0038663,Suicide attempt
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0038990,Sweating
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0020458,Hyperhidrosis
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0039070,Syncope
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0012833,Dizziness
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0041657,Loss of consciousness
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0036974,Shock
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0039070,Syncope
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0039231,Tachycardia
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0039231,Tachycardia
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0039971,Thirst
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0039971,Thirst
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0040034,Thrombocytopenia
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0040034,Thrombocytopenia
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0040038,Thromboembolism
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0013922,Embolism
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0340726,Embolism venous
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0040264,Tinnitus
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0040264,Tinnitus
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0040460,Toothache
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0040460,Toothache
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0040479,Torsade de pointes
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0040479,Torsade de pointes
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0040485,Torticollis
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0040485,Torticollis
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0040822,Tremor
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0040822,Tremor
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0041747,Unintended pregnancy
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0041747,Unintended pregnancy
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0041834,Erythema
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0041834,Erythema
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0041912,Upper respiratory tract infection
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0041912,Upper respiratory tract infection
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0042023,Pollakiuria
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0042023,Pollakiuria
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0042024,Urinary incontinence
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0042024,Urinary incontinence
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0042029,Urinary tract infection
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0042029,Urinary tract infection
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0042075,Urinary tract disorder
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0041969,Urethral disorder
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0042075,Urinary tract disorder
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0042109,Urticaria
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0042109,Urticaria
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0042267,Vaginal inflammation
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0404521,Vaginal infection
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0042267,Vaginal inflammation
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0042373,Angiopathy
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0042373,Angiopathy
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0042514,Ventricular tachycardia
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0042514,Ventricular tachycardia
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0042571,Vertigo
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0042571,Vertigo
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0042769,Viral infection
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0042769,Viral infection
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0042963,Vomiting
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0042963,Vomiting
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0043049,Water intoxication
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0043049,Water intoxication
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0043094,Weight increased
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0043094,Weight increased
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0043096,Weight decreased
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0043096,Weight decreased
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0043352,Dry mouth
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0043352,Dry mouth
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0080274,Urinary retention
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0080274,Urinary retention
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0085577,Normocytic anemia
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0271899,Normochromic normocytic anaemia
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0085583,Choreoathetosis
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0085583,Choreoathetosis
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0085584,Encephalopathy
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0085584,Encephalopathy
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0085593,Chills
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0085593,Chills
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0085605,Hepatic failure
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0085605,Hepatic failure
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0085606,Micturition urgency
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0042023,Pollakiuria
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0085606,Micturition urgency
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0085612,Ventricular arrhythmia
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0085612,Ventricular arrhythmia
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0085623,Akinesia
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0085623,Akinesia
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0085628,Stupor
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0085628,Stupor
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0549249,Depressed level of consciousness
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0085631,Agitation
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0085631,Agitation
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0085632,Apathy
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0085632,Apathy
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0233471,Flat affect
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0085633,Mood swings
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0085633,Mood swings
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0233472,Affect lability
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0085637,Oculogyric crisis
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0085637,Oculogyric crisis
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0085641,Rash pustular
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0085641,Rash pustular
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0085649,Oedema peripheral
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0085649,Oedema peripheral
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0086439,Hypokinesia
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0086439,Hypokinesia
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0086543,Cataract
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0086543,Cataract
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0149725,Lower respiratory tract infection
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0149725,Lower respiratory tract infection
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0149745,Mouth ulceration
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0149745,Mouth ulceration
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0038362,Stomatitis
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0149871,Deep vein thrombosis
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0149871,Deep vein thrombosis
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0149931,Migraine
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0149931,Migraine
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0151315,Neck stiffness
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0948525,Musculoskeletal stiffness
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C1320474,Nuchal rigidity
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0151538,Buccoglossal syndrome
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0013384,Dyskinesia
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0151538,Buccoglossal syndrome
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0151564,Cogwheel rigidity
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0151564,Cogwheel rigidity
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0151571,Corneal lesion
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0151571,Corneal lesion
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0151576,Creatine phosphokinase increased
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0853034,Blood creatine phosphokinase increased
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0151596,Tongue discolouration
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0151596,Tongue discolouration
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0151610,Tongue oedema
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0151610,Tongue oedema
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0040409,Tongue disorder
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0151636,Ventricular extrasystoles
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0151636,Ventricular extrasystoles
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0151662,Gamma-glutamyltransferase increased
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0151662,Gamma-glutamyltransferase increased
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0151735,Injection site reaction
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0151735,Injection site reaction
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0151736,Accidental injury
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C3263723,Injury
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0151737,Intentional injury
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C3263723,Injury
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0151752,Lactation female
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0235660,Galactorrhoea
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0151757,Lenticular pigmentation
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0151757,Lenticular pigmentation
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0151765,Liver fatty deposition
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C2711227,Hepatic steatosis
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0151772,Manic psychosis
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0338831,Mania
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0151775,Injection site mass
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0151775,Injection site mass
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0151818,Opisthotonus
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0151818,Opisthotonus
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0151825,Bone pain
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0151825,Bone pain
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0151827,Eye pain
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0151827,Eye pain
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0151828,Injection site pain
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0151828,Injection site pain
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0151836,Paranoid reaction
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C1456784,Paranoia
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0151838,Circumoral paresthesia
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0521591,Paraesthesia oral
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0151849,Phosphatase alkaline increased
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0852911,Blood alkaline phosphatase increased
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0151883,Vesiculobullous rash
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0085932,Dermatitis bullous
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0085641,Rash pustular
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0151898,Schizophrenic reaction
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0036358,Schizophreniform disorder
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0151904,Aspartate aminotransferase increased
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0151904,Aspartate aminotransferase increased
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0151905,Alanine aminotransferase increased
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0151905,Alanine aminotransferase increased
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0151907,Skin discolouration
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0151907,Skin discolouration
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0151908,Dry skin
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0151908,Dry skin
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0151911,Generalised spasm
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0037763,Muscle spasms
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0151970,Oesophageal ulcer
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0151970,Oesophageal ulcer
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0151996,Uterine fibroids enlarged
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0042133,Uterine leiomyoma
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0152032,Urinary hesitation
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0152032,Urinary hesitation
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0152198,Accommodation disorder
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0152198,Accommodation disorder
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0162119,Haemoglobin decreased
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0162119,Haemoglobin decreased
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0162298,Joint stiffness
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0162298,Joint stiffness
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0162429,Malnutrition
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0162429,Malnutrition
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0162830,Photosensitivity reaction
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0162830,Photosensitivity reaction
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0162835,Leukoderma
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0162835,Leukoderma
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0178298,Unspecified disorder of skin and subcutaneous tissue
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0037274,Skin disorder
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0220982,Ketoacidosis
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0220982,Ketoacidosis
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0221100,Hangover
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0221100,Hangover
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0227791,Vaginal discharge
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0227791,Vaginal discharge
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0231218,Malaise
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0231218,Malaise
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0234215,Discomfort
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C1443060,Feeling abnormal
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C2047937,Ill-defined disorder
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0231365,Urination impaired
DB00334,Olanzapine,DIRECT,C0171023,N05AH03,C0013428,Dysuria
